user_id,total play,Artist,genre,track
B126B7B1,68.127324,Adam Gubman,soundtrack,In It Together
5D11591E,328.306925,Raise Spirit,dance,The Temple
CF0785D7,166.02200000000002,Larry Chesky & His Orchestra,world,Ice Cubes & Beer Polka
D5482EA2,3.485,Grauzone,pop,Eisbaer
4D045D08,234.312,Sangel,rusrap,Единственной маме на свете
6763C83F,141.296327,Relaxing Piano Music for Meditation Relaxation and Yoga,instrumental,Yoga Sounds
65D5224C,30.34,The 80's Band,pop,Open Arms
EBB8DA72,174.763,Tindersticks,indie,Buried Bones
94D40C1F,13.947000000000001,D'Oyly Carte Opera Company,classical,He Is An Englishman
6889D7DC,1.04,Solo Sounds,folk,Green Green Grass of Home
E0525396,174.0,,rusrap,Пиздец ты...
7BAE61F9,0.0,Various Artists - Ariwa Sounds,reggae,Take A Chance - Wild Bunch
B9E4FEF1,0.0,Pretty Girl Rock,dance,It Ain't Love Until It Hurts
1DD1DF7B,6.587999999999999,Acid Arab,dance,Zhar
F2499195,0.1,Slushii,electronic,On My Own
98D8989D,189.773,Miramare Street Singers,world,Mamma Petename
F75259A2,3.048,Carino Alessandro,dance,Cole Man
B75E5C24,14.772,Art Alive,house,Night Affair
28F93D2B,214.0,Highway 61 Revisited,rock,Stuck Inside Of Mobile With The Memphis Blues Again
5C4A4398,245.94285699999998,Michal Menert,electronic,Yaksha
26E288E6,297.0,Marie Madeleine,pop,Nuit noire
2203B4B8,2.0,Keniia,pop,SDm...
45DC2AE7,2.301,LA Tour,electronic,7 Wonders
40F13578,201.06448999999998,Ethnix,jewish,אל האור
A5ACAE8F,71.0,Chali 2na,hiphop,Step Yo Game Up
A33C064C,158.44,Scott Ruth,folk,Roll Away My Stone
8D0EA6F4,244.0,Balance and Composure,alternative,Why Do You Leave Us?
DC7F6397,0.0,,,
C7D138EE,210.900657,Fatherson,rock,Half the Things
D662DDC2,0.0,Policemen,dance,Ambulance
FF63A8F8,11.037780951999995,Legiao Urbana,pop,Love In The Afternoon
F1027714,218.778,Psy-Co-Billy,pop,Gangnam Style
CC00DCAE,284.700817,Half Moon God,hiphop,Hip-Hop Lo-Fi : (
3BA86BBA,0.0,,,
D44335C2,0.1,Man,prog,Nothing Fails Like Success
2C4A1D34,0.0,Paul Grove,electronic,cruzo
AD16F4F7,0.1,Kyle Edwards & DJ Bake,electronic,So Amazing (With Me)
8EE266A4,3.1761244982638837,Moenia,pop,No Dices Mas (En Vivo)
B1BFC6D2,0.1,Нұрым Қуаныш,pop,Мұңая Көрме
958293CB,2.6639999999999997,Washington Social Club,rock,Diamond Hipster Boy
E309DC04,66.0,Jack One,hiphop,My oh My
FE8684F6,0.1,,,
8EC9C0C8,382.548,Futuristic Polar Bears,electronic,Entourage
C67A678B,3.605,Side Issue,pop,Mosaïque
C69EE307,0.1,Djinn,world,Burning of the Temple
F2984983,269.531429,Luiz Arantes,rock,Breaking Into New Ground
57C70354,2.572,Whiteboi,hiphop,Unbreakable
D6057609,0.0,Ned Evett,rock,Pure Evil
8FE2F70C,195.419,Ailee,world,Fly Away
1468CCFB,353.384,Critical Waves,electronic,Ease Back
A89CDA94,3.835,Simple Jack,reggae,Indecision
C2BA0D6C,1.0,Nena Daconte,pop,Sin Ti
3E4F4BB2,227.709388,Lord Dying,metal,Poisoned Altars
6F8140DF,0.1,Leon King,urban,Brother Brother
29B3A4B,230.478367,,hiphop,Kill It With Fire
72B7CE07,0.1,Pictureplane,electronic,Color Spectrum (Tokyo Drift)
C98F6AC3,170.968,,folk,Деревня
2175B4B4,9.49,Nia Khindi,reggae,Спокойные ночи
8575DF0D,2.99,Mint Royale,pop,Singin' in the Rain
26E03529,248.0,Jam Mattia,dance,Saxline
1E223375,45.225873,Хамелеон,rusrock,Дорожная
64D5E582,351.1,Walt Fowler,jazz,Planet Mongo
FFD0E258,29.88,James Watss,rnb,Slow Wind
E14F6437,22.954456,Dana Winner,pop,Sound Of Silence
D6A03F1E,6.685865240624995,Mario Cabrera,electronic,Control
35D0D5A6,1.0,Yes Boss,hiphop,Blow Dart
9ACDA538,193.070997,Sir Colin Davis,classical,Le nozze di Figaro K. 492: Terzetto - Susanna or via sortite
EBED9C0D,44.41049,Bing Crosby & Andrews Sisters,easy,Is You Is Or Is You Ain't
6B2B2BA6,0.0,Paul Kletzki,classical,Symphony No. 6 in F Major Op. 68: I. Awakening of Cheerful Feelings upon Arrival in the Country. Allegro ma non troppo
EBA7FDD1,6.648,Early Music New York - Frederick Renz Director,classical,New-Year's Eve
D93D5820,2.479,Mantronix,pop,Got To Have Your Love (Feat. Wondress)
F096FE18,110.750476,Saiga,african,Ndabarenze
2DA2D73B,215.43183673469392,Angel's music box,classical,Mozart's Minuet
624CD520,0.1,Shivali,devotional,Prabhuji
8EB95D05,9.960167039236113,Molodtsi Chabluk Family & Friends,folk,Ой ты Дуня
E573A373,94.943065,Ron Komie,latin,Desolate Conquistador
6481E76D,235.0,Айгылаан,pop,Бииргэбин биллэрэ
A855A1C0,1.0,,rock,
3F36C3BB,7.0,The Ugly,punk,Resident Evil
2BE788A3,297.61306099999996,Cesar Imbellone & Neil,instrumental,Hello (Adele)
88A36DC8,0.1,Fler,rap,Neue Deutsche Welle
4A383B90,7.989652326923072,,jazz,Eleonor Rigby
72AFFD0C,239.0,,pop,U&I
65AEEFF0,1.9321700000000002,J.S. Epperson,spiritual,Heart Chakra
2A980823,4.085,Tracy Story,rock,California Son
F962FC96,17.79,Kumar Bishwajit,world,Lal Orna
3DD9C3EB,246.015,Mike Will,rap,Take A Picture
76FF43EF,291.500073,Mike Lockwood,jazz,Everyday Is Normal
2D344E63,234.76244900000003,Cir.Cuz,pop,Supernova (feat. Julie Bergan)
E05D65B1,6.157,Demon Waffle,rock,When I'm Gone
6E461FD8,35.001,,pop,Bola Bola
65D67C53,0.1,,,
E7EDAED2,215.574,Audiology,rock,Coming of Age
95DF380,2.0,Nef The Pharaoh,rap,Where I'm From
D0DD64CF,5.0,Memoryman (aka Uovo),dance,Dance Track
5FF9E858,52.247324,,hiphop,Intro
C4906F50,0.0,Spiny Wave,ruspop,Будь любима
5C96C2AC,5.290521,Rossini & DJ Ms,western,Wilhelm Tell Ouverture ( Ouvertüre )
10292580,149.606,Internacionales Conejos,latin,Menea Tu Chapa
CF6A94D4,0.0,Lush,alternative,I’d Like To Walk Around In Your Mind
27FCE00E,9.774,Jwaydan,dance,Xantic
F3DECDE0,101.12,Mark Mancina,,Te Ka Attacks
79A29A32,7.54126497319435,axel paris,easy,The Princess Masturbates
61775F6C,0.1,,pop,
E4CD7164,167.81,El Enfieste,latin,Alap Sap Sap
670AFE56,3.7286817503234175,Molchanoff,metal,The Dirt
C549B5DC,91.45299999999999,Re:Enactment,rock,Nintendogs
4829D3AA,3.245636,Димана,folk,Викай смело
4DD3FD0B,0.0,The Pied Pipers,pop,Dream
7C91A0DD,7.59807,Chris Friesen,folk,Cloudscapes
3950BBE7,3.477479,DJ Rimka,electronic,Percus 22
56518778,0.0,Prosspekt,electronic,Sigh Not So
55FC8459,142.81843700000002,Borahm Lee,instrumental,Get Ready
9967FF2C,0.0,Shenanigans,rock,Stella Luna
86886BA4,214.831,The Gun,pop,Race with the Devil
295782A4,1.301,Rudolf Scholz,classical,"Mozart: Mass In C K.317 ""Coronation"" - 4. Sanctus"
9298C4A1,213.7861224489796,,dance,Fight No More
731F10F1,302.367347,Andrea Cardillo,electronic,Tourkish House
E58C68B4,2.738,Navin Kundra,world,Nach Le
47E84D42,6.255,Colorstar,rock,Waterfront
6711FC87,66.26,Luis Munoz,jazz,Luz Del Sur/ Parte 2
B6DF8596,0.0,Matilda The First,pop,How Do You Do
536D6275,215.32734700000003,Anna Buckley,dance,A Different World
3E9B820A,221.63400000000001,УлиЦа ПраВды,rusrock,Ветер вольный
8D91F03F,1.3940000000000001,XMH,electronic,The Business
B464B8E0,42.30769,Hip Hop,hiphop,U Kthym
A1338B67,18.0,Шашки feat. Музруки,skarock,Удалось
F305EE3,0.0,Bruce Brubaker,classical,Metamorphosis: Metamorphosis Two
43D3E820,18.640725399406087,Jan Blomqvist,dance,Dark Noise
B88FFA86,221.022041,Ashley Monroe,country,Mayflowers
AB4F321F,0.1,,rusrap,Тень
24B7975,48.92,Hedia,pop,Your Mind
E96E972F,218.058,Bosson,dance,Love Is In The Air
294C2E2D,1.301,,,
267D48EC,18.875155,Christiane Hasselmeier,classical,"Goldberg Variations BWV 988: Aria (featured in ""Silence of the Lambs"")"
F225B9E6,292.0,Diego Vargas,latin,La Vid
4F3D6711,273.0,Rachel Taylor,singer,Get over You
77DC1D89,0.0,David Fishel,folk,Dirge for a Dying Planet
5CB600ED,0.1,,,
B20D1172,539.7207030000001,king'singers,classical,La viuda (Ensalada)
494AE1BA,205.897125,,rock,Брага моя браженька
2C3DA86,0.0,Александр Малофеев,instrumental,Твои вопросы
67EA9F17,0.1,,,Star Way
F402E26E,0.0,Rp3,hiphop,Is You Mad Bro
381936CC,0.1,Snöras,rock,Harakiri for the Sky and the Trees
38B910F8,224.0,,,
C94C03EF,5.308,Stacey,electronic,Calling Me
2E47935A,30.466721000000003,Z'EV,electronic,Ignis
F9C717A0,121.31200000000001,GVOZD,electronic,Varganaut
9C03E156,1.6947086175837642,БАЛДЬОЖ,pop,большая жопа
F93E7322,39.0,Nahko and Medicine For The People,electronic,Aloha Ke Akua
E8BCDDEE,16.0,Расколъ,rusrap,Мудила
500DAE70,132.96,Твоё Оружие,rusrock,Работа
AE984964,315.025,Têtes de Bois,rock,Amore Che Vieni Amore Che Vai
FE8684F6,0.1,,,
210A60C7,0.1,,rock,
89512EAD,151.0635710463079,Axe Murder Boyz,hiphop,Ima Get Mine
91353094,8.875464,Luckey Roberts,jazz,Junkman Rag
CEE9ACE6,225.16299999999998,Versus Me,metal,Cobra Feet
38540BED,24.68557267657124,Desyre,rock,Burning In The 3rd Degree
4991B3EF,288.757551,xtrakd,hiphop,Coffee Sack
DC61E1C9,6.405348,Go Periscope,electronic,Solar Flares
882CD0C1,0.0,Alkitab Suara,miscellaneous,Imamat Pasal 12
4E02A5B5,0.1,Royalty Free Music Maker,soundtrack,Guitar Studio Recording
15BD7B77,469.289796,,psychedelic,Super Cop
DA261A94,369.38300000000004,Budapest String Quartet,classical,"String Quartet No. 7 in F Major Op. 59 No. 1 ""Rasoumovsky"": IV. Allegro - Thème russe"
23F0F12D,63.0,,pop,Big Swagger
5F4B014E,3.0,עדי ארד,world,לפניך
2DED16DE,0.1,De Boss,hiphop,Diamonds
97BC6BEF,1.0121036666666765,Claudio Ferrarini,classical,Ave Maria (1)
8553904E,0.1,Figure Of 8,dance,No One Cries For Me
E87A9885,5.9346239999999995,Alistair Griffin,pop,Silent Suicide
570A3969,3.0,D1MSAN,rusrap,Последний вдох
F19C40E4,262.452245,Circa Survive,rock,Stop the Fu*king Car
DFC5F36A,256.0,Ron Fattorusso,jazz,Full Throttle
D83453DC,230.765714,Oslo,alternative,Slowdive
D3D7996E,0.1,Black Ash,experimental,Only Lovers Left Alive
D1FB5228,298.031,,ambient,The Tranquil Forest
1A260DBD,187.524,Widek,progmetal,Space Horizon
42CF26DF,1.0,Tracks,dance,Long Train Running
F534CC64,0.0,Show Me a Dinosaur,postrock,Bhopal
235BADF8,325.929773,Prajna Vieira,world,Maha Mantra
ACF43508,127.57,Микаэл Таривердиев & Мария Иткина,jewish,Есть у нас песенка поём её все вместе
D5D03151,546.403,Orchestra accademia veneta,inspiritual,Pieta Signor
9999A9BD,1.0,CVBZ,pop,Vicodin
4C2B63C6,73.978819,Alexandrina,singer,Roule Taxi
FB710272,239.908,,dance,Fields of Grey
692DC71B,0.0,Eolika,pop,Noktirne
522DB496,196.780408,Suzuki,rock,Man Machine
D027D2AE,291.0,Nariman Balich,pop,Sen Gelmez Oldun
FB3EE549,208.117551,Cab Callaway,old,Zaz Zul Zaz
782255F4,0.0,Rocker Arms,rock,Zombie Squad
D87B561A,0.1,Ray Dylan,afrikaans,Vir Ewig Jonk
AD53563A,361.465,Mother & Pearl,rock,Cruel World
4EF7C534,157.129,,singer,Cool Kids
51F42EEA,0.0,Mr Bean3p,electronic,Viaje soñado
11C36FF1,0.1,Therapy?,pop,Teethgrinder
91508EB9,0.0,Taylor Davis,hiphop,On the Road Again
197DCE2A,142.471814,Boys Of Scat,dance,Scatman
EFB02089,213.185283,Markus Riva,pop,Last Dance
841F65A8,2.0,DJ Jorgin,world,Vish Vish
DE48B1D,67.0,Адвайта & Anqie,hiphop,California Love
55175391,256.85900000000004,Sovern,rock,Voices
68FF183A,234.91918399999997,Bracia,pop,Syberiada
CBB03709,177.397551,Lucy Schwartz,western,La Luna
5FB4E2EB,0.1,N. Lannon,indie,Turn Time Around
5871E83D,3.0,Jazmine Sullivan,rnb,Call Me Guilty
9FE5E7C0,2.423,BryanStars,rock,Follow Your Dreams
82B5D43,192.0,Kadnay,local,Світом
3B6EEAFD,207.0,Alex Naevecke,dance,Underwater Love
251867D2,217.70449,Technoboy,dance,The Mojo
A9518F74,1.3174139999999999,Samaël,easy,Archaic Love
34F948C5,241.0,Lola Ponce,pop,La Historia de un Amor
1E125D1B,0.1,Marco Carpentieri,dance,El Pasito
FCE12A9F,11.96935969322412,Red Vinci,rnb,Fading
131B4B68,1.0,Teddy Bass,hiphop,Black Suit
1BCE1F99,287.0,The Dump Boyz,hiphop,Ivana Trump (Can You Twerk It?)
A0C97685,222.981208,Coldseed,rock,Democracy Lesson
94849C2F,10.0,Folk Uke,folk,Starfucker
71D958F0,14.011548972222213,The Artyfacts,alternative,Russian Girl
E539D629,188.261254,Gandalf,rock,Nature Boy
8D8FE78F,5.801,Rafaela Pinho,christian,Dependente
6174786F,360.85551,Orchestra Of The Age Of Enlightenment,classical,Symphony in D Major Wq. 183 No. 1: I. Allegro di molto
3E4F4BB2,275.278367,Terrorgruppe,alternative,Esoterik Lied
1C37EC3C,2.0,Metin Arolat,pop,Karavan
EE49C1E6,194.638367,,electronic,In My Head
F86F22F0,84.0,Black Acid Kush,electronic,Wicked PsyChill
64BC81CC,386.194,Dual Barrel,psychedelic,Destabilizer
8A4E7D9F,9.153677990320176,Александр Клеев,shanson,Седьмой лепесток
C535EAAF,3.0108865368170936,Peter Plaznik,electronic,Crack Maker (Peter Plaznik Mashup)
A293349E,43.8,Ace Frehley,rock,Outer Space
6266EF9F,215.301,,tatar,Матур сузлэр
29778DC9,0.1,Oberer Totpunkt,alternative,Allein mit mir
28ECCF18,0.0,,,
6AB181CB,12.124569000000001,Asterix,soundtrack,GONE FROM MY LIFE
283EEA8A,260.0,Future Proche,hiphop,Libérez Ma Musique (Feat.Brasco)
EABA9BE1,20.878,Badluke,dance,Modern Talking
1BDF1D68,2.949,Shitdisco,rock,72 Virgins
8FD07EDB,210.0,Артём Ньюман,rusrap,Пьяная
3C9B18E3,43.51580772777532,Sophia,metal,Возвращение домой
2A8401C8,196.806531,Jason Rivas,dance,Danza Kuduro
58135855,248.0,Андрей Алексин,rusrock,Пароход
9863144B,0.0,Хлеб,dance,Сом
96DB02AE,25.0,Gals and Pals,pop,Svante Thuresson
AB2B7BB4,0.704543,Эдуард Лазарев Шаман,rusrock,Шаман (Shaman)
86AC9098,1.0,Munchies,dance,Superfly
4D38F11C,12.249,hide,experimental,Close Your Eyes
9227D3C3,0.1,Chaty,electronic,Quintal
BB074110,191.0,C + C Music Factory,dance,Double G R&B Pop Mix (Produced by Phil Legg who has produced Depeche Mode and the Rolling Stones)
D834BB04,0.0,Ashley Clark,rnb,With Me Now
7841E5FC,1.5490000000000002,The Foamboy Deluxe Arkestra,pop,Heartburn
AFF75F1C,0.1,Fatal Smile,rock,Out Of My Head
5D94FCF6,118.02902900000001,,dance,We Had Love
D1C1C3D6,312.35400000000004,Lucas Cervetti,new,Vega
A7CB37B4,218.56900000000002,,classical,La Traviata: Atto primo - Un dí felice eterea
FF19B771,15.0,Lally,pop,I Fall
19B3CC6F,253.15265,Cocktail Party Music Collection,instrumental,Dixieland Party
E1E9DDE3,29.190625,Poptastic Karaoke,karaoke,Epic
5DFC3BE4,6.984,NYC Break Squad,electronic,Graffiti in the Bronx
2AF2E49C,0.0,Costa,latin,Utopía
CADD1BBE,156.2,Splitside,punk,Wake Up
A5790CA8,0.0,,dance,Koukou Move
D4642CAE,133.72293,Waiting for Tomorrow,metal,The End
EC16666F,76.14399999999999,Фуга,alternative,No Pasaran
D98FE68B,275.43510200000003,George Davidson,pop,La Vie En Rose
E1883F3E,13.246509110847187,Savage,metal,Up in the Sky
77EAC339,159.0,Kathy Diamond,electronic,I Need You
FE20CB37,270.889796,ВИА «Лейся песня!»,ruspop,Золотая осень
E3C2FE83,242.0,Aurin,rock,Vermin
A3320EA8,1.5819722,Claw Boys Claw,pop,Fudge
4ED88DAE,252.734667,Royal Film Orchestra,miscellaneous,C'era Una Volta In America (Cockey's Song)
C17C00CE,18.299,Carabao,country,Made In Thailand
D8666AD1,15.747464124999993,Ruben Gallardo,classical,Créditos
4D71E23D,101.616244,BoySetsFire,posthardcore,Timothy
CB463ADF,6.4479999999999995,Boister,world,Ne Me Quitte Pas
E6C85EF,154.898911,Swag Toof,rock,G Double O D
8C635770,10.131,Nic ZigZag,drum,One Thing
46E35509,250.226925,Pavan,dance,Renita
3444D54D,151.51,,classical,La Sonnambula - ACT 1: Come per me sereno
E8B31032,11.0,Dierks Bentley,pop,Distant Shore
6C6820E3,13.707988,David Rimmel,deep,Petals and Love
270BE909,205.891,Stretching Chillout Music Academy,fitness,Music for Sport
8A0C9571,70.0,7th Heaven,dance,Don't Make Me Wait Pt. 2
BEAB6C86,12.7,The DJ Producer,techno,Suffering
8C5AC7E3,181.681633,The Good Year Pimps,rock,Axes 6th
6A318CA1,316.72,Eric Chen,pop,Sorry I Love You (OT:Yukino Hana)
4AC1B4F0,8.329,Adi L Hasla,rap,Flipperi
AA56E39B,241.50204100000002,Sugar Eyes,pop,Wink
65685888,0.634,Игорь Крылов,folk,Боевым офицерам
F15B664D,142.497,Nancy Tucker,children,Why Do You Ask
AF642439,0.0,Robert Frost,audiobook,Stopping By Woods on a Snowy Evening
427FE9E9,329.0,Christoph Otto Beyer,classical,Andante con variazioni
8812554,0.1,Young Mezzy,rap,NTL
7FFC3320,2.194991,Csaba Vastag,pop,Már tudom
65D67C53,0.1,,,
8EC7415,449.45,Kopel,psychedelic,Coconut
C5642262,197.903,Dr Rude,dance,Endorphin
FE39F5D8,261.642449,Claude Dubois,french,Le blues du businessman
AFF9A247,0.0,R&R/Howard Riley & Terrence Richburg,jazz,Runnin' 4 Jesus
7CAA623B,313.52,Iwaro,dance,Sunlight
E681536A,251.06285699999998,Matt Bianco,jazz,Ronnie's Samba
873B53B0,213.2845544299481,Otis Taylor,blues,Maybe Yeah
5FD999DE,257.7,White Niggaz,rap,Наше лето
8259E023,1.314,Atoms For Peace,electronic,Unless
6F313752,6.230621,Tony Miceli,jazz,When Will the Blues Leave
7B25F88E,3.0,Бахтияр Нагиев,caucasian,Решил жениться
7743FAAF,7.766,,rusrap,Кина не будет
95CD4B33,0.1,Kollektiv Turmstrasse,tech,Kontakt
7B622775,9.723261399999997,Luismi (apache),pop,Hello Goodbye
EC7AE906,197.0,B-Nard,hiphop,Billybounce
1A1F9142,124.361,Tosh & Союз-13,rusrap,Как остаться собой
68787DCD,0.0,Circe Link,country,Getting Old
84742232,0.1,Jimmy Dorsey Orchestra,rock,Jay-Dee's Boogie Woogie
B9EA29E8,19.973411,Debbie Davies,blues,24 Hour Fool
55BD6D23,388.832653,Duro Ikujenyo And The Age Of Aquarius,jazz,Ase
6E5F52D1,326.452245,The Boston Jolly Pirates,rock,Snakes On A Song
A850ADDC,35.68,Sttellla,pop,Les tartines
F3510053,0.1,Tongue N Cheek,pop,Nobody (Can Love Me)
2BC6DF73,0.0,The Poseurs,punk,Песня про тебя
6263B927,0.0,Dnyaneshwar,world,Chalo Sakhi Garba Khel Aaye
F5A9C44B,282.697125,Soleil Fisher,dance,Hypnotized
C60CAD5A,176.404898,Neotango,argentinetango,Ventarrón
EBBCDC2F,82.60225610899778,Romina Arena,spiritual,Cosmic Chess Game
3E636D5,58.69,Aldo Frank,jazz,Comme ils disent
6728727E,60.148,The Love Supreme,disco,The Eternal
8CEA92BD,233.56900000000002,Princess Ai Tai,chinese,Chao Ji Bao
171FE9CC,0.0,K.I.D.,dance,Hupendi Muziki Wangu?! (You Don't Like My Music)
B0DA8D3A,260.063,Станислас Виторт,metal,Свет дневной иссяк
BDD1A0A4,217.988,Bintia,pop,Tage und Stunden
D296D371,214.0,Uncle Kracker,pop,Follow Me
74FDA551,34.06858,The String A Longs,rock,Wheels
22F6A2C4,0.1,,,
69666BA5,22.28455192319914,,rock,Blowin' in the Wind
B815F1A6,67.221768707483,Dave Swarbrick,rock,It Suits Me Well
7D8C0457,0.0,Smoke Trail,world,Stinger
82C85CE8,242.80816299999998,Gerardina Trovato,pop,Vivere
66D23A85,9.0,Nick Gilder,pop,Into The 80's
EE6D7355,0.1,Low Pros,electronic,Who Wanna Play
9F3A9C50,234.03099999999998,Wild Belle,pop,Throw Down Your Guns
2523A570,1.0,Alan Aprile,dance,Tanca
7D552AEC,47.450468,Mandy Jordan,dance,Tappa Tappa
927D35F,304.195875,Alexis Weissenberg/Herbert von Karajan/Berliner Philharmoniker,classical,Piano Concerto No. 2 in C minor Op. 18: II.   Adagio sostenuto
6BEA3905,1.002,Elliot Sharp,rock,Mot*
FB3A8C91,0.0,Bro. Valentino,african,Stay up Zimbabwe
7D028CE7,171.17700000000002,Легендарные пластилиновые ноги,local,Паразит
1EDE8AE0,4.7283736239999845,LunaRave,dance,Ethereal
A08D4A7A,276.0,Psihomodo Pop,pop,Hrvatska Mora Pobijediti
B0D88F41,72.726483,Gonzalo Paz,metal,Call of Victory
2A6E7FD3,4.387887,Shae Brock,pop,Vibes
398821B7,179.0,Kyria,dance,Fast Car
508659A2,1.146,JunkFood,rock,Next To You
F93DC607,161.796,Benyamin Bahadori,pop,Bia Ashegham Kon
DA118795,1.439,Tom Glow,pop,Am I Wrong
71635210,201.484442357,Timal,rap,Du rire aux larmes
CEE1D6CF,663.0,Cannobal Adderley,jazz,Autumn Leaves
5E7847EB,0.0,,,
4CABBB25,4.0,ElektroMove,electronic,Deep Inside
77BC977F,194.0,Brett Bixby,rock,Fireside
BD5BC2D4,212.97299999999998,Two Many Banjos,rock,Dorothy Whittaker
91FEB92E,240.047,Last Laugh & the Beat Apothecary,urban,Free Today
E7D88A48,0.0,PALAIS IDEAL,electronic,Stellar Mass
E51F8B9,262.870167,Le Prince Miiaou,pop,Easy Target
70E60D3F,19.804000000000002,Fufanu,indie,Your Collection
AE3252E6,19.852,Cap'n Jazz,posthardcore,Olerud
992F9F8D,14.629000000000001,Big Boss Solo / Moss Major,hiphop,Nine-O-Nine - Big Boss Solo / Moss Major
1D1F7D5D,9.276,Kanka,reggae,Marrakech Dub
977002FE,452.67591799999997,Archer,metal,Trusting in Fate
4D54FA05,0.0,Skip Sempé,classical,Psyché Op. 8 LWV 56: Ouverture
9945BD7A,546.5132940000001,Digital Poodle,electronic,Soul Crush
4DE06727,164.66392199999999,Sewage Sour,electronic,Yad
4E71013B,9.413065606375088,Phil Everly,pop,The Air That I Breathe
E4AE5876,0.1,You And What Army,electronic,Watch Me Fly
FE76AC63,0.1,,,
27FCE00E,21.748,Marta Ritova,pop,Es Tevi Aizvedīšu
5D9AAD37,0.1,Corp Latino Bar del Mar,latin,Salsa Vibes
445A2BA4,155.0,Sula Fray,hiphop,Болен
C0363BD4,10.02,House of Scotland Pipe Band,world,Scots Wha Hae
9C6F74BB,213.0,World Mestizo Ensemble presents Acoustic,dance,Self Control
FB1175CA,1.433,Qilichbek Madaliyev,uzbek,Bu kecha
1543CEF2,180.2,Kingswood,rock,Medusa
CB5E89E3,193.38400000000001,Ανδρέας Κούφης,world,Καταστροφή Μου
EDE0C587,252.499583,Rick Derringer's Rock Spectacular,rock,Cat Scratch Fever
3CBD3B5F,31.0,Ton Ton,latin,Abalou
11A7BA67,5.7558741387847006,Zoogma,electronic,Looking for the Ground
3B984FF2,77.995,The Bob Crewe Generation Orchestra,film,Pygar Finds Barbarella
77195BF3,7.485148349305558,БезИмени,rusrap,Кислотные слова
680AA0CF,0.1,,dance,Альпы-пальмы
FE8684F6,0.1,,,
3D57826B,0.1,The Uncluded,rap,Boomerang
AB47E876,67.292,Chris McRea,electronic,Dark Avenger
2472957E,196.0,,electronic,Louder & Prouder
FE76AC63,0.1,,,
16B02846,236.65816476945884,Romik,world,Geterume Jur Chka
4921A818,20.555,Lil Hook,hiphop,Trap
A47C446A,209.0,TattooIN,rusrock,Думай о хорошем
85471B9C,28.0,Kabelo,dance,Ska Re Wela
1F0BCEEC,0.1,Cosmo Klein,dance,Feel Alive
89750587,1.0,Эйприл О'Нил,local,So Silly
355C1360,8.012,,jazz,Lament
AF02E84C,0.1,Geneburn,electronic,Ignition
D70D2963,726.482,Cecile Ousset,classical,Piano Concerto No. 2 in C minor Op. 18: II.      Adagio sostenuto
F44C54BF,90.0,Kalibwoy feat. Blackbrown,dancehall,Cannot Be Love
63D70E2B,361.75,,psychedelic,Spiritual
A855A1C0,0.1,,classical,
97B2745C,0.0,The Kinleys,country,Yeah Yeah Yeah
13AD9217,1.6880000000000002,Chromeo,electronic,Fancy Footwork
63DBB52,323.895,Ablaze My Sorrow,metal,Paradies
F162A8B8,0.1,Bountytweex,electronic,Ignition
D5C397AF,6.336,,dance,Partyfine
B173F4AF,0.0,Priests,electronic,Suck
EEECB96F,222.850612,BLOCKHEADS,rock,Can't Get Enough
8F3712E6,106.84081599999999,Cannibal Corpse,extrememetal,Scalding Hail
AACFBBA9,11.85244274166666,Alper Kömürcü,world,Çığ Gibi
4FDC1ACE,3.9664867868055467,Kommando Himmelfahrt feat. Aérea Negrot Friedrich Liechtenstein & Ensemble Resonanz,classical,An die Zukunft mit schönem Gruß
6DBF7743,410.61875,Commander Tom,dance,Eye C Red
AB07B599,41.135,Platinum Black,rap,Who Dem
30DD48F2,439.43183700000003,Barrington Lawrence,trance,Eclipsing the Sun
B9CF8384,214.0,Jung Young Eun,k-pop,Do You Know
82379C7F,26.405,Carnivorous Forest,folk,Ice
BEDCE718,0.0,MdM,mexican,Atardecer
D011BF2E,14.964,,classical,I Will Sing New Songs
7F0318CA,0.0,Sonny Landreth,rock,Creole Angel
446F9ADD,192.336286,Franco Ramirez,latin,Zambita pa' Enamorar
74F424A9,0.1,Nullgrad,electronic,Detach
24CEA25E,98.22985731250007,Les Sheriff,rock,Y'a comme un problème
6ACE9C20,2.479,JOYRYDE,electronic,I WARE HOUSE
DC7F6397,0.0,,,
D919CB93,4.0,Naikoo,electronic,Secret Garden
BEAB10FB,220.786917,Edith Mathis,classical,Messe de Requiem: Agnus Dei
921A14E,1.0,Champs United,pop,Go West
45967B40,233.012,Isabelle Pierre,pop,À cause d'un oiseau blanc
2214A464,204.773875,The Ugly Kings,rock,Killing Time
5D39786,1.695,Edwin Astley & His Orchestra,soundtrack,Main Theme From The Saint
47D7955D,7.077397443999999,Shimon Buskila,pop,תמיד איתי | Tamid Itti
7E608A62,103.0,Cyrille Aufort,miscellaneous,Songe et Mensonge
98BB1076,0.1,,blues,Just A Dream
3D1A6596,7.028,Snakehips,rock,Beautiful Mistake
6D98C6D0,275.983673,Cosmograf,rock,This Naked Endeavour
7FFB52F7,0.1,,,
20F3128A,204.985,Katastro,reggae,Alone
2BD11645,212.787,Alyssa Zezza,jazz,Crazy
3A0466D2,20.826,Witz,hiphop,Tahoma
E8B5A7EE,215.980408,Shameem,urban,Beautiful Soul
BE4869FB,359.02691699999997,Samuli Federley,hard'n'heavy,Guitar Kungfu
