height,weight,age,male
72.6595913647095,204.925879957815,35,1
63.5108212336824,138.245503319972,31,0
63.3916768712429,131.636072960776,26,0
68.11676784845629,149.113339678303,26,1
68.40901468924889,190.934465358978,42,1
59.6462571863052,103.965911754172,37,0
60.1318568323656,108.967881328411,29,0
65.804521937012,188.049658566176,42,1
71.14400784770889,210.70672985038,37,1
72.7219265019249,210.120862389857,44,1
63.0796180218315,153.91221131077,36,0
60.9855609560085,135.125262732023,46,0
60.2615996244979,99.303388219113,28,0
62.0152812347498,116.439002024287,30,0
66.6080674395092,168.011632074001,33,1
63.3448674769439,126.837637455761,29,0
67.9932285352018,196.556555102052,40,1
70.6371149855241,176.978079815872,36,1
61.7417961766414,146.492143041157,40,0
63.548951033090404,165.059125493671,46,1
63.4549399257567,148.503937784788,47,0
62.0890338335094,121.998261577229,35,0
69.77056138799179,174.847925739409,38,1
62.0450417377898,126.460636379714,41,0
62.1631349334808,126.654076787706,46,0
75.30961248437029,208.243853998445,31,1
68.0586851826768,203.959215858444,50,1
67.63177726874619,179.155622361558,28,1
68.03491394910719,159.439049448593,31,1
71.5685634065889,215.410163253705,42,1
65.1887816699057,159.454094446398,32,1
63.620243441306904,130.700238301874,39,0
60.7511138475123,120.966343592203,35,0
62.420298998632,136.899014653914,36,0
65.94676790978339,173.687710272736,49,1
64.80103859423731,157.224826445444,32,0
70.53619073431679,178.728757464405,26,1
68.3458038766475,188.923247726417,26,1
62.7551022216768,121.11604765339,38,0
62.0322504088938,120.986385835249,30,0
64.89759091277571,160.542118171723,42,0
67.33792740046529,194.726278474487,37,1
66.0345968678659,177.096744020516,40,1
70.1496995552631,185.494827819341,36,1
61.779651185778,139.78139288348,45,0
72.2515242841932,185.98181425035,33,1
71.96889076489519,216.21692179189,44,1
63.9667983838582,136.43164487291,38,0
67.58353564047289,184.663573094459,48,1
63.2080495407049,139.88853256203,38,0
69.01486505880139,199.997022977755,41,1
61.294703144958795,128.562772754748,39,0
68.0512093255625,168.84598831903,25,1
66.121445444981,147.423761851276,38,0
61.2113882295903,126.248292884252,36,0
65.53906036450171,150.500754694049,30,0
65.10722450446431,145.063310980655,27,0
62.0964285223027,133.395978725645,32,0
68.23696658650249,172.544106573257,47,1
62.903467029306896,151.69924649185,35,0
72.9860981627709,223.212518831504,42,1
58.6425679866762,133.74094474661,50,0
60.4680779342708,118.803841692011,38,1
67.4541106775866,181.544376625543,34,1
69.596145368249,171.350924390491,28,1
65.5707184739898,177.753110888736,48,1
60.3503289147806,126.422588668035,49,0
67.83001354689719,154.476266634742,26,1
73.6371838336885,222.72085681113,49,1
61.477831693651396,137.691680275738,39,0
70.1273197188296,190.027367850759,30,1
70.5327101871935,186.429022314038,30,1
71.78245539563689,199.922682655891,25,1
68.6719782406486,177.181741476728,43,0
59.3773398053071,99.800198280178,25,0
59.652291653717,134.34158254282,40,0
61.4664061796513,132.704860088983,46,0
66.58696793436269,184.830964149676,31,1
61.950440527817,126.391033932806,33,0
60.3364387860402,107.618540931868,25,0
59.5680232842102,112.046437988713,33,0
63.0947330970405,145.461723373137,35,1
65.48539967795301,139.322403280307,37,0
62.1036220063421,109.234800710191,40,0
62.188568531605,118.627917794982,37,0
68.092853857301,194.383780173245,45,1
67.2687269099779,158.48818323462,34,1
68.1683852020563,177.056729156222,29,1
66.1910091388349,151.775819230023,43,0
62.3076299339235,150.216627796238,48,0
63.3896920632008,140.487752526284,35,0
72.7974895052807,190.49198859641,29,1
68.4818894560776,204.454868633794,33,1
69.2265969129178,164.387454914258,36,1
65.8396350305159,149.61976108754,26,1
73.53973647166629,200.095171377781,36,1
71.0892245364657,189.918714208691,49,1
71.38669502479789,205.695572528465,40,1
69.0112747746483,185.148654336179,37,1
66.76636328317909,166.514607433147,35,1
67.285825149981,180.297684282303,30,1
67.008718905892,168.146418687725,25,1
65.7323351436742,136.725695974025,27,0
69.7500153375103,201.237213739559,38,0
67.23511493917479,181.372215566906,44,1
68.052861842561,161.009408617561,31,1
70.2175378934773,183.860623783118,37,0
70.444205201139,206.892670872397,42,1
61.8880358544193,137.393841101676,31,0
65.331925597255,188.549263423371,44,1
64.604446002775,139.22819503886,49,0
72.97219363859129,211.187294028833,30,1
65.58553812815701,163.320800770233,46,0
70.360094789524,188.812061866277,37,1
60.7017880778946,146.066942258631,50,0
68.6544500023942,188.03190666383,45,1
63.6473843999019,133.932497974284,46,0
69.5235738571774,197.492898108706,44,1
62.261627924722696,144.520535634779,44,0
56.137183471875495,100.6054372300519,47,0
61.382454924662,146.392504943325,43,0
68.9319576911493,215.681430732802,48,1
65.69066143199379,163.524792423902,43,1
68.69937980034679,184.31265530722,32,1
68.20466486534741,166.946171555331,35,0
61.5793807565681,112.097460423085,41,0
71.5595910436341,213.116280036011,49,1
65.6954044521177,143.69673164677,26,0
57.7865759394898,111.063907340682,49,0
70.68043997951179,204.159659639421,32,1
70.1790902343589,195.094561074301,36,1
60.9926841560757,127.15733506913301,40,0
66.6774972985599,155.491898249847,46,0
66.0048857028292,177.155548889135,32,1
65.1611267754491,169.868939396966,34,0
65.07830603949661,145.51337666912,39,0
60.3809836860399,141.21854155707,40,0
65.7475372155375,166.380964816028,47,0
68.48210517472299,197.503549964805,45,1
71.4841087698227,211.554244038064,50,1
69.01379113859909,205.385230284124,43,1
72.7249100332093,216.443400528279,33,1
71.83022846299339,213.752855482248,37,1
65.6035724633392,181.395015493044,40,0
64.6323188386272,168.371284240101,50,1
72.5681408427847,218.853053017636,41,1
62.9205745629814,129.429113623409,38,0
68.49319633860429,153.006651848287,28,1
60.1868835207597,142.235538441663,47,0
68.0217028687931,172.112349079167,28,1
67.67118941625459,187.91257196018,40,1
69.4586802310066,196.540118616566,45,1
58.0564443597335,119.012872871417,42,0
63.8904227143592,166.116970421069,42,0
70.98774652903569,192.002358907756,41,1
69.68980227756049,199.410626705823,38,1
61.5889327750203,114.179379627261,29,0
61.9545836634636,144.665547924939,43,0
62.863429326732096,127.03925146710901,29,0
63.302161510549595,159.187598464574,44,0
65.80063886583541,156.827045468444,30,0
69.4687503295272,179.818827668585,33,1
59.998584310957,113.603354194048,26,0
57.9218733786693,102.76442478128,30,0
58.3640689917515,90.785549827755,33,0
62.771012985529495,128.299934580169,26,0
61.0715288928211,139.024792390255,33,0
67.1343065072948,167.37125799811,32,1
71.4794672489916,177.270382988466,26,1
62.0384566268964,135.629533603639,33,0
76.7166746823735,241.638103496331,37,1
72.978675031591,227.938374463743,49,1
72.6311312584852,209.696207945507,32,1
71.2619920308473,228.951882605948,40,1
68.2402901079882,197.935279969432,49,1
63.8509046740969,162.021775814507,48,0
69.2798736853237,197.151622823601,37,1
61.1063937760483,109.923344274973,30,0
64.5285190034928,155.260979446019,35,1
60.8691078279205,127.455612757901,34,1
72.59374506144209,217.337325448888,46,1
64.86010139867861,168.043161986306,45,0
61.5198987815701,126.847425858575,45,0
70.70982957525119,230.8576104612,42,1
69.83546305380551,172.218061552294,41,0
64.8827276382499,124.278321527876,26,0
66.1098067055299,162.566607359857,42,0
65.4140320338363,173.288973534832,50,0
61.2196628362272,130.580383946857,46,0
63.4309570986433,132.766591761008,33,0
60.6362474889617,110.502707371425,38,0
62.9588191470243,122.051277752322,27,0
60.674773473752,109.287342471998,39,0
68.9010221836752,195.546079562477,31,1
65.7252156242145,166.638024347118,44,0
62.163723922867,133.619078048893,38,0
72.0761012826014,206.392617577504,41,1
68.2293765117623,198.429507082272,50,1
62.113023178084,144.343781793306,37,0
67.0763970064683,179.627263912841,40,1
60.980044134071996,146.053056598707,49,0
64.519162340088,155.431025155674,40,0
71.2633230772118,216.626319057537,50,1
60.311770919183296,140.710812833578,47,0
66.72040664731361,148.078827195281,30,0
66.2742045728997,139.597823483562,25,0
70.1659947031846,214.215930022219,41,1
69.7375343257912,183.031548236652,48,0
62.4419971036865,111.08724550819,27,0
65.28856559461701,125.802560143162,29,0
64.1005698105255,165.402676964792,50,0
74.13028480777899,233.925916699257,42,1
72.31249631223949,212.579158342379,37,1
65.5706818699104,143.514715918111,28,0
67.92077624056529,164.292431968096,30,1
74.61300646370479,238.940503751013,49,1
72.2971771413658,223.509061383528,46,1
69.50271401368619,182.835824742788,28,1
64.67142485894651,122.573311047081,25,0
67.74018597522489,199.848498569182,49,1
64.38615699548521,157.171777071186,46,0
73.96589131511429,217.695992568754,39,1
63.9120640767188,121.627365790212,29,0
68.88642571706269,192.404808371928,47,1
64.2352230590168,160.212559379286,41,0
65.6519230758127,133.01991683410398,48,0
65.1975156802185,143.342744519461,43,0
67.4882494755539,185.086875736044,46,1
72.4102807633512,204.271066643973,30,1
59.1650095061103,95.218846541064,28,0
73.6300920269224,200.587800507552,29,1
65.7770424654759,160.30918007298,44,0
71.0023192554236,191.828037444581,35,1
64.5236469361573,172.934531727343,43,0
69.2621442214813,169.085844481126,25,1
65.40075249960421,168.130477117323,41,0
60.2705857147916,104.132236501892,26,0
74.415245828881,219.866033768226,42,1
61.7612846237029,132.557780610433,28,0
73.43673969438659,210.422484275198,35,1
69.0994406951495,175.660637079457,26,1
65.77858931716291,142.447070977824,28,0
62.3471972521971,142.684238635036,50,0
70.8522527350803,191.916365269166,30,1
65.8860255086334,182.420081658509,50,1
68.0080951862288,171.627998121884,36,0
65.2235081753239,159.91788784425,30,0
70.6208093261174,209.609783230505,30,1
61.7577269529011,131.112061020402,43,0
63.0504413061419,124.592163659089,35,0
61.558971489325195,130.631121533123,49,0
67.1551178489546,151.907242925103,29,0
61.2828139360392,115.711030078486,30,0
63.2830723354246,136.388288046594,38,0
62.907438525405,150.439096779242,32,1
66.942742515113,187.309573680082,44,1
67.872645282248,181.302849963033,26,1
66.831010945909,187.922313144745,50,0
57.8040274115958,125.771114569519,50,0
71.06566325182189,183.802806044838,33,1
73.470360147235,222.34249681964,49,1
57.7010347391725,101.2981464679836,44,0
62.7645364244639,134.900351891681,32,0
71.6961130989543,221.821194296704,41,1
69.6173775982,192.813673599935,30,1
60.891437774099096,124.648498761258,48,0
62.3143891680084,123.31696310868,33,0
63.9902856291067,149.176081684439,41,0
61.8251792410459,126.929910137109,43,0
70.17803007643299,186.322675034756,26,1
69.25649172722649,199.589565709332,44,1
61.6357469976516,129.42133401101802,48,0
56.607946448139096,98.494823757459,32,0
60.692362978198396,107.330546968483,26,0
68.2012211231547,170.065049650268,27,1
64.4620410671123,156.081236703994,31,1
61.928501782552104,150.827983784206,43,1
65.74335173539201,162.832917412347,33,0
77.44876126910529,265.209073180735,42,1
60.1177828443625,119.569576018192,35,0
61.9900175545683,131.321686028614,39,0
67.7754527268264,152.809745755738,29,0
70.8542610707768,187.048644141936,46,1
59.3499137352606,110.232280911062,35,0
60.6998596590408,121.740595290885,30,0
63.6237755776852,123.776506028559,32,0
63.89886565139209,145.125363035389,31,0
72.247579805356,191.286508731924,25,1
63.7235437838275,127.976733433855,28,0
60.3447267714851,122.537588687773,43,0
63.9482456058877,123.975784487198,30,0
60.353589091189896,129.04459486227302,47,0
68.32801739087529,170.458093984868,36,1
69.9949917651708,215.586729668011,45,1
61.201879578738996,146.386649281808,46,0
64.5183396137937,145.650334451394,33,0
69.67449203167119,190.38681672232,43,1
65.07901099044801,137.292152806936,28,0
72.94218364197039,216.858233901414,35,1
73.895350593677,234.870178030187,42,1
69.9298515857457,179.954373950107,31,1
64.6629521897044,177.685112465687,45,1
67.0843266796178,160.938684617565,48,0
57.0994920729147,81.2230532384112,27,0
61.6665917969345,147.38167921202,45,0
69.8292191172492,178.592699608627,32,1
71.4896843546012,196.773075283178,36,1
74.5878545196903,201.584185743067,33,1
67.0237753380541,168.393255098349,38,1
62.104790197731,144.590644484552,45,0
68.8430018377665,187.42319775766,30,1
66.78368785698001,159.978114729003,35,0
68.8112871008897,181.584200470746,28,1
68.8995558065346,183.233359674924,37,1
67.8815268578408,165.974135995046,27,1
68.7861571479218,185.095237378594,32,1
64.64244305700221,133.757202709172,27,0
64.648367004034,126.164305171993,26,0
62.736849817675,136.975016013827,34,0
56.1644564465812,88.1743758333647,40,0
63.463317218076305,105.471442701904,26,0
68.88763703318689,169.432597736547,29,1
57.183231616834895,125.143595942272,38,0
70.31193780691379,192.152847636991,27,1
65.8496081900473,165.932191861795,40,0
64.577100228481,133.67124912697,36,0
71.4579319787426,198.105363830888,43,1
65.82709704470129,178.115458785238,41,1
62.3358925657025,129.843636394652,39,0
66.4229342238859,190.793068596532,45,0
57.613614097749796,97.869252929314,36,0
72.1796959944105,201.393123500352,31,1
64.5761355865157,153.534167850387,44,0
72.36174731090729,192.315770747422,29,1
63.0657977906739,111.148252708969,25,0
59.0328159944511,100.4551294287,37,0
67.45487891466419,155.701103595252,28,1
66.44979856915039,176.54268995694,42,1
66.29273655813721,160.098982098272,30,0
68.8753597268864,187.179068841408,44,1
66.55119145327201,155.520118793196,27,0
65.30895406246479,195.426610901015,45,1
66.158758808507,167.960573016893,50,0
59.8519061759636,121.155184874694,32,0
61.5160603347628,155.493035831695,42,0
57.3231593597871,109.540042842024,49,0
73.6996864679129,214.43172840756,33,1
67.7025195408383,186.957982681998,41,1
69.09107213588459,182.211239129842,39,1
59.9318365898715,109.363797455051,32,0
60.0808456196719,112.642060430966,37,0
70.19877694587939,184.922130447017,40,1
61.2656124330767,125.390117427448,28,0
67.62217985649461,162.098641625936,43,0
70.0648647656303,183.517960337069,33,0
65.78286997341911,139.14229914172,25,0
70.173259797481,202.547176722161,44,1
64.87109104987641,163.379121833208,50,0
72.32349062434369,203.268277404949,31,1
63.435496100806,127.70131583866899,25,0
70.23718944057069,216.297105488172,40,1
68.5304599001737,179.965963782647,33,1
62.735671464688195,125.69736732217,36,0
74.09120493800589,229.673755640913,46,1
65.18526339318349,168.556611541136,48,1
60.843718102869104,164.831429216947,47,1
63.242282966793596,128.38208285781,32,0
66.94220885392649,176.699391787903,46,1
72.80379376311389,186.576430204512,29,1
65.879275640941,168.792173362601,46,0
65.3122173981784,168.231768186134,45,0
67.9831525126228,199.550575484524,36,1
72.51022602056939,209.078825480167,40,1
64.52540742151851,139.376335631349,35,0
66.43121709111891,154.52519036879,40,0
68.4627382412041,181.795052136636,41,1
71.21574397836069,189.663832117765,32,1
60.0030101186213,109.001590658139,43,0
67.5868137585487,168.033589991075,42,0
65.84624164153601,144.608858594301,45,0
66.2024913405,141.067766650711,25,0
70.69042051028799,174.808421558347,33,1
69.7206637294553,190.607870051102,47,1
66.4324664782839,168.727325039126,28,0
63.605384509283404,142.623303795025,30,0
64.4312587049244,159.468164319893,41,0
66.53988918481241,134.081621112428,27,0
66.8964227716638,187.252799588434,44,1
66.0882182114484,169.252614183684,45,0
71.9663654768859,200.881585246269,38,1
67.4777833476298,187.880959945505,39,1
61.0168709720384,126.133586874945,48,0
69.7639888671025,175.395147818847,39,1
72.21408945173579,197.163432503748,26,1
65.567536635487,152.750443897188,30,0
67.99066677200271,180.175342045736,49,0
73.6283155143541,236.564077060447,47,1
67.37274548267591,156.274133077866,41,0
65.4738700860418,171.949944756918,45,0
67.3780198460861,146.833633410408,29,0
58.6479257543123,105.067217952156,35,0
63.741704832862304,127.29727597403101,27,0
66.0271443061042,159.135141832633,31,0
59.5818845062468,140.380101247012,41,0
70.0161194172908,195.334751311389,34,1
60.0803877196751,118.195697933808,36,0
71.32250534357689,209.12118338321,48,1
66.26675518009901,165.518694727146,46,0
62.204681110730895,142.896465120041,37,0
59.1616961246051,115.181546007383,49,0
64.2958190087328,157.21286082543,30,0
68.1360280897294,178.056515488706,32,1
64.73972495360151,180.431657506077,50,0
67.56798570434171,163.961351967609,30,0
70.09714297613701,203.048809246781,42,0
68.6422060105184,160.430852318367,26,1
71.8066187430906,204.743259981117,42,1
67.77035935191189,197.988740323602,40,1
62.5799477496157,133.90602445080998,46,0
70.69134431747159,231.52341240301,49,1
66.0780166253524,126.747980045506,25,0
60.2376866626273,114.5987524907,37,0
64.0892164479027,156.802532065034,48,0
72.34367486460539,208.936832130393,42,1
61.8571243766983,123.490297646977,30,0
63.6097830848321,138.901820043978,26,1
72.91126088117379,210.751429968704,40,1
58.4411980007634,117.094033944991,44,0
66.6601239702578,160.230951878344,44,0
68.204693531554,182.280101791839,40,0
68.24561970042119,173.186930058117,39,1
63.7168663346422,142.859569230449,34,0
65.44516155254439,155.441122475824,30,1
71.0044364967184,194.856769419105,37,1
65.5089601111588,163.70094889975,30,0
69.1893591252093,169.045313954736,28,1
73.33896999656339,198.222908934528,40,1
62.6095836922752,108.880041690307,25,0
72.5065923582893,213.876015229567,35,1
63.385140693973,140.067356591485,32,0
69.41483676797151,197.61788343531,48,0
63.655289363374,123.900181375055,37,0
70.54155395174,188.40360054541,33,1
63.6718562267311,130.741340005636,41,0
65.9504105558103,157.739797635802,41,1
59.8586125036787,117.428035391858,34,0
60.870937755892996,113.674279364657,36,0
64.0093596200255,153.853506067544,30,0
62.2214537155175,127.40290706426,25,0
67.80326641632709,186.454007229585,37,1
63.084280276189,140.651738822962,39,0
62.573977540498696,138.332511810487,47,0
60.4782175953684,115.431732314344,30,0
64.30182898140501,159.749956915494,45,0
67.11387278878941,162.334449922777,30,0
65.6385320500325,171.632537515233,34,1
70.7352657255547,197.108408386061,48,1
64.37391919547571,155.576103423851,44,0
60.911383226992996,124.051580448911,29,0
73.0107267625413,201.364091058104,25,1
65.8185755780772,196.467788373205,44,1
59.260123355777296,120.86290721825,35,0
63.0001516903264,131.682825085499,29,0
67.3621099176273,168.700496231312,31,1
61.998648179778996,123.766881635338,42,0
61.1430549493235,120.964092547299,45,0
64.1771768953184,177.820414854543,50,1
69.80709958563999,173.775162679409,39,1
63.5217766985751,135.860507759214,38,0
72.05866410357149,190.176174665403,37,1
69.681456752367,177.867604161727,38,1
60.971108505221096,115.012519837462,29,0
58.8974060191257,124.601269024671,35,0
63.1311128493592,134.598592190331,36,0
65.261517807889,141.969952434287,39,0
63.9099692849417,148.003543665807,26,1
67.7994321067045,184.488599343786,42,1
65.5722123342929,134.798122128445,29,0
58.2502944694345,128.452016573893,48,0
69.82312979501421,183.608373602254,43,0
69.7485331637724,201.345610968053,46,1
67.15797031241,137.490398568957,28,0
65.6424470905307,169.301600333992,26,1
65.3296155113039,172.952431163973,48,1
64.4087932524814,160.04164827609,49,0
65.2394488390014,166.071396716903,39,1
71.83796819267009,209.494080766995,35,1
69.6775774988267,189.259134970082,37,1
59.8213849397397,125.1012564037,44,0
64.3269000352668,136.923955264791,29,0
67.9933460662424,184.127460636371,42,1
67.02865192529019,187.218204621022,40,1
65.0820332301062,136.067229035461,36,0
70.2996037726914,183.700813581942,33,1
63.3481572053959,134.818926471258,43,0
66.9401000010943,174.001274168673,41,1
63.1869716621146,135.641418170592,25,1
61.8109516391201,116.015226079973,26,0
61.6994736013515,125.446336063409,26,0
60.7061781326752,140.889180635039,50,0
63.98807841041779,138.393176124176,47,0
67.5346504859662,176.040665266767,34,1
71.06201291653859,196.021223481928,47,1
74.7101053917849,223.7408555565,43,1
59.1470964261647,101.354857714544,35,0
69.51586364106099,184.947788899966,35,1
67.77137404011779,149.368763158193,29,1
63.0778681520585,113.151559641935,46,0
63.906692158370795,123.613710172598,26,0
63.3497389896002,141.364261590957,37,0
59.541441598823496,109.837854703141,34,0
65.057857849175,169.916699285487,41,1
63.1830427504241,148.344027647034,36,0
63.3730414686307,164.186028632591,37,1
64.6554175370148,136.415543495324,33,0
72.011474860824,201.430610474423,26,1
70.83598436342079,207.461413498625,45,1
74.94020588302449,220.237513065822,40,1
72.45372209012969,223.814664230367,42,1
67.7671943275299,149.46989586734,25,1
70.5449860345159,173.346218481131,29,1
73.9796782646495,211.011262518687,49,1
64.45338256513571,159.106493587,49,0
68.854144878136,179.929604083831,32,1
59.250244716096,100.716162645895,31,0
72.4433084180584,207.505813604593,42,1
71.51655179249839,192.883267018275,37,1
63.3619943137321,133.701465643941,26,0
64.0039158244996,134.622219896544,36,0
71.2552305807625,206.441863148289,42,1
60.8027042253034,132.983910994488,40,0
60.0316001185165,118.719696252994,43,0
70.47714736142899,218.99483956992,32,1
63.557100465439696,129.624199724108,39,0
71.352197577819,207.378365532734,37,1
68.7715328455939,210.70181147917,42,1
75.00167188530989,229.838395801115,32,1
62.0808367408697,134.892492220756,47,0
66.5373519436693,171.49028922002,48,1
72.58862699950379,214.619892177037,40,1
69.5210413450252,199.328807061518,49,1
64.3444771017125,131.25613675765,29,0
72.41397529532439,188.8027791171,29,1
64.91831079130381,161.048231279623,32,0
65.35154872031491,143.839403133183,30,0
75.4414997197116,214.945670277953,25,1
65.4506705716618,147.906378734208,48,0
79.1282104258694,264.889003841814,41,1
65.9867359089946,132.998415428368,29,0
69.5672247722024,176.552123767977,35,1
65.2556391815103,161.5440593786,31,0
61.9174090733556,127.66104784196699,36,0
62.6655798154007,147.984215793627,31,0
69.0644058223141,179.281800729884,31,1
64.6088548097869,136.703041572099,33,0
64.3608233781658,143.050235266308,43,0
66.0935087932992,181.810300958355,45,1
65.2993869775735,172.530539810275,50,0
72.68020114660649,213.867236668923,48,1
67.15658687296809,196.042324084993,45,1
61.4747828069918,128.65932449892898,43,0
65.3663291334055,168.127461073476,38,1
67.5330784510431,152.199152884171,30,1
69.92711817958849,197.258429614423,48,1
67.9053285575701,184.105548810837,43,1
64.15627990580971,146.34847119427,47,0
62.9008257602947,125.860582596528,36,0
71.2451908139862,215.868290709098,48,1
68.05323124276569,174.272217789955,32,1
72.95824903690509,196.165507653974,50,1
63.9068289769826,137.614774648269,39,0
60.5908372582479,131.977178906,32,0
67.35412980894169,179.382812540571,31,1
64.55809050706691,157.361308433515,42,0
67.45983890773431,185.24442031394,44,0
77.2175459376512,256.863326492899,37,1
71.75471675785019,201.860975190272,43,1
62.100117105723996,117.052130974831,28,0
71.05994510277779,200.183533286829,34,1
60.7073677559788,128.632028588423,41,0
64.6594419654651,148.599596041979,36,0
61.3169992927485,125.87844940085,36,0
73.538649040208,217.097454719831,37,1
69.79754794059029,192.54232894501,38,1
63.0015335166755,145.54505701457,35,1
66.86436936640881,174.837259465974,34,0
70.0340291402995,215.588317240019,30,1
63.407838128359195,134.667416355705,30,0
62.7846629668299,159.046322513742,43,0
61.8909590633185,139.611043869758,33,0
65.18062540893821,155.781257956556,31,0
67.85301568780649,163.212155757083,46,1
66.617591670216,175.612100076323,38,1
73.25899956973879,198.506378684704,29,1
66.35549864067369,180.855689615225,34,1
64.26338591673401,137.484541094995,39,0
62.4182741273208,112.155274688855,33,0
72.43944272618039,190.032685065552,32,1
75.46090759993089,236.280819424265,45,1
69.05942980862929,192.363397153935,46,1
59.1668203835622,100.260036224449,27,0
60.7029256842087,112.609977549619,27,0
65.54882872019101,141.749747162287,29,0
67.70323305965641,176.999553483597,46,0
64.1457909907791,156.318865953805,42,0
61.997214526533796,139.949581092237,39,0
69.189270437901,184.595796099507,42,1
68.52463363652599,162.670827844243,32,1
66.6346539451645,162.426506052046,47,0
70.2934080122532,212.481471986313,41,1
62.7503418961264,135.181916612555,32,0
63.9604883757869,143.198153325494,43,0
70.39008941793769,195.400735358696,36,1
63.9261238533065,135.757930120717,37,0
74.4462248688545,213.620663681748,28,1
70.93271524995909,191.409829226301,34,1
61.2260073149363,115.932272804751,27,0
70.7821393878583,195.723330838492,44,1
71.382228162223,231.436786379453,47,1
63.734106857357595,127.739445194193,25,0
61.5486693111973,130.114126484876,31,0
68.1174196489747,165.799975787303,39,0
64.7104361385266,145.434393105399,46,0
71.01995610653569,199.242982263771,42,1
60.7680454092299,123.915823563304,39,0
63.3288492009517,141.203868679225,36,0
60.5247265949404,126.388948978733,41,0
71.9184340915254,222.983344399568,44,1
65.88274066260409,164.95763464613,31,1
66.92510042170471,148.927593430327,41,0
72.95950000097329,214.29788730379,30,1
70.1693470420185,190.82928211617,27,1
62.459009156890396,125.461142760063,48,0
73.6632933432493,207.040061430521,28,1
66.20876846472379,163.913063657854,41,1
59.163400443441695,131.741362002212,50,0
66.6671152576339,168.485795452626,32,1
66.2569205746668,174.195116394641,48,1
58.021204275493595,94.682555962401,27,0
72.389941614854,204.43752865487,47,1
67.8409041032986,175.295299596564,36,1
67.9049300948965,164.720652613621,48,0
70.16323227719839,186.34602697044,26,1
72.0333045402772,197.380703986065,38,1
65.6571806094136,161.580878166379,44,1
69.1029434854037,196.04531929653,31,1
62.292480737176795,151.895625913257,45,0
63.74949628016859,118.678031762794,26,0
66.66471727988501,168.0066045992,25,0
69.79387140167019,193.427616361242,43,1
72.3750231711273,190.639305713299,34,1
58.9596477140795,109.918225634754,30,0
62.8946949169642,150.497251734629,30,1
67.08826616517189,181.989832607274,42,1
63.7216756626403,117.544983092704,28,0
59.430610123320996,93.497331810975,27,0
63.0691129398454,140.914930746632,35,0
62.594342693805096,148.531254744664,45,0
71.9582106287526,186.937072750386,27,1
62.4996464734617,116.897077555075,28,0
66.64544385752099,190.326284191826,50,1
60.3852893321396,119.035845701637,33,0
65.4554726305611,159.995672533918,40,0
71.46980492343499,206.863934518421,32,1
70.49540376187119,192.919035546331,50,1
60.3161961014147,119.943247945087,35,0
68.403603739297,169.347245692258,42,1
71.1492797174363,192.31881083447,30,1
64.9860286790627,134.982888370193,42,0
67.5334135583024,194.085375588415,49,1
66.2942935969472,141.960619570537,29,1
62.021977680966195,105.001349204059,36,0
60.4122336535468,117.967859722161,46,0
62.4377049362755,136.07039394232402,49,0
67.9218171055081,179.744755227066,48,1
72.6219745956485,223.74663749246,50,1
70.34653076408159,196.526568621515,35,1
61.6113989087749,115.001493693523,29,0
70.2129901512832,195.198451873963,44,1
67.64470988944501,147.25171887237,27,0
65.69963564940039,181.793710519115,33,1
69.39298441587309,175.489486264089,39,1
62.251894526663,142.456592260286,40,0
71.1551256742648,216.989402021695,47,1
66.31507724580081,143.766234782788,31,0
61.9342300513089,135.162458344502,44,0
72.44804499219559,211.413424520015,42,1
68.30943845911989,179.919827100414,41,1
66.03705468180331,135.411268413887,29,0
72.07299799578419,191.552372176071,36,1
63.716281773575,150.41804811276,42,0
65.39197729750161,164.414139041545,45,0
71.6447560719962,206.84333830904,36,1
67.5288070076352,170.103561818858,38,1
63.9006905467644,145.224486881468,28,0
61.815879736747895,140.033728088398,50,0
69.3211984556865,191.46868201187,48,1
63.7112056122001,147.817429362978,47,0
61.5755194406988,143.18461287139,34,0
63.1882459528995,140.045895728829,38,0
63.462578774024,156.254518317345,50,0
63.1317326816991,123.269749554834,41,0
71.45779431886059,200.966387454232,34,1
71.9018406964116,217.164718336642,47,1
66.2899688065447,144.761659994705,31,0
69.4945293119046,171.69181554638,25,1
56.6701470456334,93.4996341477564,37,0
59.5855418545228,91.098732817094,29,0
72.59317364447699,189.564977808902,39,1
66.8355930857502,138.82230160742,27,0
64.5792627741624,158.947046307033,48,0
68.97757988687209,169.997323920848,32,1
62.795793315672,154.615016741257,49,0
62.5908783490016,156.716559613173,42,0
60.8646336735126,129.71516271482102,44,0
68.01824070683989,157.542143207125,26,1
62.7829285247805,163.791828342801,41,1
62.4980389382577,144.942769557151,49,0
61.550006032906296,146.168476421641,47,0
63.523148242309695,133.457759045625,28,0
67.8721706595338,198.363365848207,46,1
59.6871306426993,99.156972847148,36,0
62.4750241664874,155.905558126176,49,0
63.681735031658896,145.747878853207,40,0
69.09641535688269,165.342638925955,42,1
56.3494151377438,96.171855854965,29,0
68.811373877601,165.898716996865,29,1
64.6221818190445,163.340405321502,43,0
60.4680538631378,104.311141498072,33,0
74.69309741221639,218.712531331905,35,1
65.65530354779469,195.355752142735,50,1
64.0002321381755,119.657130926108,27,0
64.07232952293,147.924409968802,39,0
69.485991766866,155.21490258191,25,1
65.3344243580774,177.501114745286,49,1
63.100067016733895,131.322039721723,26,0
66.0248838059415,150.187261572672,42,0
65.1759283871753,159.861750569939,32,0
64.2943538927103,128.117041346529,33,0
